Date, Open, High, Low, Close,sqrt(close),change,unemployment,,,
1/10/14,16453.62,16487.65,16379.02,16437.05,128.2070591,,,,,
1/9/14,16471.41,16525.35,16378.61,16444.76,128.2371241,,,,,
1/8/14,16527.66,16528.88,16416.69,16462.74,128.3072095,,,,,
1/7/14,16429.02,16562.32,16429.02,16530.94,128.5727032,,,,,
1/6/14,16474.04,16532.99,16405.52,16425.1,128.1604463,,,,,
1/3/14,16456.89,16518.74,16439.3,16469.99,128.3354589,,,,,
1/2/14,16572.17,16573.07,16416.49,16441.35,128.2238277,0.103533343,6.6,,,
12/31/13,16512.38,16588.25,16511.48,16576.66,128.7503786,,,,,
12/30/13,16484.51,16504.35,16476.87,16504.29,128.4690235,,,,,
12/27/13,16486.37,16529.01,16461.23,16478.41,128.3682593,,,,,
12/26/13,16370.97,16483,16370.97,16479.88,128.3739849,,,,,
12/24/13,16295.7,16360.6,16295.7,16357.55,127.896638,,,,,
12/23/13,16225.25,16318.11,16225.25,16294.61,127.6503427,,,,,
12/20/13,16178.57,16287.84,16178.57,16221.14,127.3622393,,,,,
12/19/13,16162.51,16194.72,16121.54,16179.08,127.1970125,,,,,
12/18/13,15876.57,16173.04,15808.92,16167.97,127.1533326,,,,,
12/17/13,15884.06,15917.96,15836.45,15875.26,125.9970635,,,,,
12/16/13,15759.6,15930.31,15759.6,15884.57,126.0340033,,,,,
12/13/13,15745.66,15792.8,15717.92,15755.36,125.5203569,,,,,
12/12/13,15844.82,15845.11,15703.79,15739.43,125.456885,,,,,
12/11/13,15970.75,15997.22,15827.7,15843.53,125.8710848,,,,,
12/10/13,16024.12,16029.06,15969.53,15973.13,126.3848488,,,,,
12/9/13,16019.49,16058.4,16015.29,16025.53,126.5919824,,,,,
12/6/13,15825.55,16022.35,15825.55,16020.2,126.5709287,,,,,
12/5/13,15886.5,15896.19,15809.37,15821.51,125.783584,,,,,
12/4/13,15910.51,15960.36,15791.29,15889.77,126.054631,,,,,
12/3/13,16004.72,16004.72,15859.68,15914.62,126.1531609,,,,,
12/2/13,16087.12,16098,15986.23,16008.77,126.5257681,0.078178692,6.7,,,
11/29/13,16105.16,16174.51,16074.14,16086.41,126.832212,,,,,
11/27/13,16073.37,16107.99,16057.34,16097.33,126.8752537,,,,,
11/26/13,16070.93,16120.25,16070.93,16072.8,126.7785471,,,,,
11/25/13,16072.09,16109.63,16055.46,16072.54,126.7775217,,,,,
11/22/13,16008.71,16068.78,15976.27,16064.77,126.7468737,,,,,
11/21/13,15908.07,16016.04,15908.07,16009.99,126.5305892,,,,,
11/20/13,15971.2,16016.85,15865.37,15900.82,126.0984536,,,,,
11/19/13,15974.06,16025.85,15943.78,15967.03,126.3607138,,,,,
11/18/13,15962.72,16030.28,15942.17,15976.02,126.3962816,,,,,
11/15/13,15876.16,15962.98,15875.9,15961.7,126.3396217,,,,,
11/14/13,15806.22,15884.99,15798.74,15876.22,126.000873,,,,,
11/13/13,15739.5,15822.98,15672,15821.63,125.784061,,,,,
11/12/13,15773.15,15793.38,15708.29,15750.67,125.5016733,,,,,
11/11/13,15759.28,15791.45,15737.22,15783.1,125.6308083,,,,,
11/8/13,15591.54,15764.29,15579.35,15761.78,125.5459279,,,,,
11/7/13,15751.31,15797.68,15586.33,15593.98,124.8758584,,,,,
11/6/13,15628.72,15750.29,15628.72,15746.88,125.486573,,,,,
11/5/13,15631.22,15651.89,15522.18,15618.22,124.9728771,,,,,
11/4/13,15621.2,15658.9,15588.48,15639.12,125.0564672,,,,,
11/1/13,15558.01,15649.4,15543.25,15615.55,124.9621943,0.109587905,6.9,,,
10/31/13,15619.92,15651.86,15544.69,15545.75,124.682597,,,,,
10/30/13,15680.74,15721,15574.52,15618.76,124.9750375,,,,,
10/29/13,15572.21,15683.08,15572.21,15680.35,125.2212043,,,,,
10/28/13,15569.19,15599.09,15533.48,15568.93,124.7755184,,,,,
10/25/13,15523.72,15570.6,15512.96,15570.28,124.780928,,,,,
10/24/13,15414.87,15528.63,15414.13,15509.21,124.5359787,,,,,
10/23/13,15465.34,15465.66,15366.19,15413.33,124.1504329,,,,,
10/22/13,15394.22,15518.1,15394.22,15467.66,124.3690476,,,,,
10/21/13,15401.32,15410.18,15362.66,15392.2,124.0653054,,,,,
10/18/13,15371.71,15412.97,15321.81,15399.65,124.0953263,,,,,
10/17/13,15369.46,15376.11,15229.02,15371.65,123.9824584,,,,,
10/16/13,15170.7,15374.15,15170.7,15373.83,123.9912497,,,,,
10/15/13,15300.3,15301.91,15161.33,15168.01,123.1584751,,,,,
10/14/13,15231.33,15309.48,15136.38,15301.26,123.6982619,,,,,
10/11/13,15126.52,15237.3,15100.13,15237.11,123.4386892,,,,,
10/10/13,14806.39,15126.07,14806.39,15126.07,122.9880889,,,,,
10/9/13,14778.19,14852.5,14719.43,14802.98,121.6674977,,,,,
10/8/13,14938.04,14938.04,14773.47,14776.53,121.5587512,,,,,
10/7/13,15069.3,15069.3,14920.83,14936.24,122.2139108,,,,,
10/4/13,14994.68,15083.99,14972.33,15072.58,122.7704362,,,,,
10/3/13,15127.23,15127.23,14947.03,14996.48,122.460116,,,,,
10/2/13,15182.65,15182.65,15044.71,15133.14,123.0168281,,,,,
10/1/13,15132.49,15208.4,15110.34,15191.7,123.2546145,0.072993457,7.2,,,
9/30/13,15249.82,15249.82,15086.71,15129.67,123.0027235,,,,,
9/27/13,15317.45,15317.45,15211.81,15258.24,123.5242486,,,,,
9/26/13,15274.42,15387.19,15274.42,15328.3,123.8075119,,,,,
9/25/13,15339.02,15372.48,15253.16,15273.26,123.5850315,,,,,
9/24/13,15402.54,15433.75,15327.14,15334.59,123.8329116,,,,,
9/23/13,15452.31,15466.95,15368.25,15401.38,124.1022965,,,,,
9/20/13,15635.09,15654.77,15448.09,15451.09,124.3024135,,,,,
9/19/13,15677.86,15695.89,15625.45,15636.55,125.0461915,,,,,
9/18/13,15533.03,15709.58,15470.16,15676.94,125.2075876,,,,,
9/17/13,15503.15,15555.07,15503.15,15529.73,124.6183373,,,,,
9/16/13,15381.36,15549.87,15381.36,15494.78,124.4780302,,,,,
9/13/13,15312.86,15380.97,15312.86,15376.06,124.0002419,,,,,
9/12/13,15327.14,15345.32,15283.26,15300.64,123.6957558,,,,,
9/11/13,15194.13,15326.6,15194.13,15326.6,123.8006462,,,,,
9/10/13,15067.23,15192.13,15067.23,15191.06,123.2520182,,,,,
9/9/13,14927.19,15088.41,14927.19,15063.12,122.7319029,,,,,
9/6/13,14941.55,15009.84,14789.4,14922.5,122.157685,,,,,
9/5/13,14929.49,14987.47,14923.27,14937.48,122.2189838,,,,,
9/4/13,14832.42,14956.74,14799.09,14930.87,122.1919392,,,,,
9/3/13,14801.55,14933.35,14777.48,14833.96,121.7947454,-0.157688201,7.2,,,
8/30/13,14844.1,14848.24,14762.35,14810.31,121.6976171,,,,,
8/29/13,14817.91,14916.01,14792.11,14840.95,121.8234378,,,,,
8/28/13,14770.99,14867.4,14760.41,14824.51,121.7559444,,,,,
8/27/13,14939.25,14939.25,14765.42,14776.13,121.5571059,,,,,
8/26/13,15014.58,15049.98,14945.24,14946.46,122.2557156,,,,,
8/23/13,14988.78,15025.56,14931.24,15010.51,122.5173865,,,,,
8/22/13,14908.6,14989.12,14899,14963.74,122.3263667,,,,,
8/21/13,14993.81,15019.7,14880.84,14897.55,122.0555202,,,,,
8/20/13,15011.82,15074.92,14992.16,15002.99,122.4866932,,,,,
8/19/13,15076.79,15106.39,15005.42,15010.74,122.5183252,,,,,
8/16/13,15112.57,15139.77,15054.38,15081.47,122.8066366,,,,,
8/15/13,15332.71,15332.71,15094.03,15112.19,122.9316477,,,,,
8/14/13,15447.71,15453.08,15316.62,15337.66,123.8453067,,,,,
8/13/13,15420.68,15504.14,15342.34,15451.01,124.3020917,,,,,
8/12/13,15415.22,15441.75,15359.93,15419.68,124.1760041,,,,,
8/9/13,15496.63,15507.76,15346.65,15425.51,124.1994766,,,,,
8/8/13,15477.27,15557.12,15418.6,15498.32,124.4922488,,,,,
8/7/13,15516.21,15516.21,15421.75,15470.67,124.3811481,,,,,
8/6/13,15608.44,15608.44,15473.4,15518.74,124.5742349,,,,,
8/5/13,15651.98,15655.21,15584.83,15612.13,124.9485094,,,,,
8/2/13,15627.56,15658.43,15558.68,15658.36,125.1333689,,,,,
8/1/13,15503.85,15650.69,15503.85,15628.02,125.0120794,0.129217282,7.2,,,
7/31/13,15528.57,15634.32,15492.96,15499.54,124.4971486,,,,,
7/30/13,15534.49,15593.91,15479.13,15520.59,124.58166,,,,,
7/29/13,15557.14,15557.14,15482.27,15521.97,124.5871984,,,,,
7/26/13,15547.85,15560.97,15405.16,15558.83,124.7350392,,,,,
7/25/13,15539.17,15560.33,15455.59,15555.61,124.7221312,,,,,
7/24/13,15576.69,15602.6,15496.84,15542.24,124.6685205,,,,,
7/23/13,15547,15604.22,15544.06,15567.74,124.7707498,,,,,
7/22/13,15543.97,15576.21,15516.2,15545.55,124.681795,,,,,
7/19/13,15524.27,15544.55,15491.96,15543.74,124.6745363,,,,,
7/18/13,15465.91,15589.4,15465.91,15548.54,124.6937849,,,,,
7/17/13,15456.92,15502,15438.12,15470.52,124.3805451,,,,,
7/16/13,15485.03,15498.16,15415.71,15451.85,124.3054705,,,,,
7/15/13,15459.69,15509.48,15455.77,15484.26,124.4357666,,,,,
7/12/13,15460.69,15498.39,15410.27,15464.3,124.3555387,,,,,
7/11/13,15298,15483.55,15298,15460.92,124.3419479,,,,,
7/10/13,15298.03,15348.95,15258.89,15291.66,123.6594517,,,,,
7/9/13,15228.46,15320.42,15228.46,15300.34,123.6945431,,,,,
7/8/13,15137.22,15262.72,15137.22,15224.69,123.3883706,,,,,
7/5/13,14995.46,15137.51,14971.2,15135.84,123.0278017,,,,,
7/3/13,14923.73,15025.9,14858.93,14988.55,122.4277338,,,,,
7/2/13,14973.04,15049.22,14870.51,14932.41,122.1982406,,,,,
7/1/13,14911.6,15083.28,14911.6,14974.96,122.3722191,-0.05674936,7.3,,,
6/28/13,15016.58,15034.63,14884.8,14909.6,122.104873,,,,,
6/27/13,14921.28,15075.01,14921.28,15024.49,122.5744264,,,,,
6/26/13,14769.99,14938.98,14769.68,14910.14,122.1070842,,,,,
6/25/13,14669.69,14812.03,14669.69,14760.31,121.4920162,,,,,
6/24/13,14795.79,14795.79,14551.27,14659.56,121.0766699,,,,,
6/21/13,14760.62,14858.56,14688.43,14799.4,121.6527846,,,,,
6/20/13,15105.51,15105.51,14732.03,14758.32,121.4838261,,,,,
6/19/13,15315.47,15322.07,15112.11,15112.19,122.9316477,,,,,
6/18/13,15186.3,15340.09,15186.3,15318.23,123.7668372,,,,,
6/17/13,15078.71,15261.71,15078.71,15179.85,123.2065339,,,,,
6/14/13,15178.08,15205.92,15044.8,15070.18,122.7606615,,,,,
6/13/13,14992.54,15202.27,14953.45,15176.08,123.1912335,,,,,
6/12/13,15130.39,15241.28,14981.21,14995.23,122.4550121,,,,,
6/11/13,15231.38,15251.07,15086.09,15122.02,122.9716227,,,,,
6/10/13,15247.81,15300.64,15211.25,15238.59,123.444684,,,,,
6/7/13,15044.46,15255.58,15044.46,15248.12,123.4832782,,,,,
6/6/13,14955.45,15040.62,14844.22,15040.62,122.6402055,,,,,
6/5/13,15168.1,15168.63,14945.57,14960.59,122.3134907,,,,,
6/4/13,15255.22,15304.98,15100.78,15177.54,123.1971591,,,,,
6/3/13,15123.55,15254.11,15123.55,15254.03,123.5072063,0.056953658,7.5,,,
5/31/13,15322.22,15392.38,15115.57,15115.57,122.9453944,,,,,
5/30/13,15306.02,15398.7,15280.99,15324.53,123.7922857,,,,,
5/29/13,15399.94,15400.25,15229.53,15302.8,123.7044866,,,,,
5/28/13,15307.33,15521.49,15307.33,15409.39,124.1345641,,,,,
5/24/13,15290.74,15306.71,15199.63,15303.1,123.7056991,,,,,
5/23/13,15300.57,15348.41,15180.23,15294.5,123.6709343,,,,,
5/22/13,15387.12,15542.4,15265.96,15307.17,123.7221484,,,,,
5/21/13,15334.97,15434.5,15325.68,15387.58,124.0466848,,,,,
5/20/13,15348.33,15391.84,15314.15,15335.28,123.8356976,,,,,
5/17/13,15234.75,15357.4,15234.75,15354.4,123.9128726,,,,,
5/16/13,15273.92,15302.49,15215.82,15233.22,123.4229314,,,,,
5/15/13,15211.87,15301.34,15175.39,15275.69,123.5948624,,,,,
5/14/13,15092.15,15219.55,15089.3,15215.25,123.3501115,,,,,
5/13/13,15113.42,15113.42,15053.46,15091.68,122.848199,,,,,
5/10/13,15082.62,15118.49,15038.18,15118.49,122.957269,,,,,
5/9/13,15105.12,15144.83,15046.87,15082.62,122.8113187,,,,,
5/8/13,15056.2,15106.81,15021.87,15105.12,122.9028885,,,,,
5/7/13,14968.89,15056.67,14968.89,15056.2,122.7037082,,,,,
5/6/13,14973.96,14988.87,14941.09,14968.89,122.3474152,,,,,
5/3/13,14831.58,15009.59,14831.58,14973.96,122.3681331,,,,,
5/2/13,14700.95,14834.63,14700.95,14831.58,121.7849744,,,,,
5/1/13,14839.8,14839.8,14687.05,14700.95,121.2474742,0.03113213,7.5,,,
4/30/13,14818.75,14839.8,14734.47,14839.8,121.8187178,,,,,
4/29/13,14712.55,14844.96,14712.55,14818.75,121.7322882,,,,,
4/26/13,14700.8,14743.49,14684.82,14712.55,121.2953008,,,,,
4/25/13,14676.3,14768.05,14665.45,14700.8,121.2468556,,,,,
4/24/13,14719.46,14747.42,14666.54,14676.3,121.14578,,,,,
4/23/13,14567.17,14721.42,14554.29,14719.46,121.3237817,,,,,
4/22/13,14547.51,14588.83,14457.6,14567.17,120.6945318,,,,,
4/19/13,14537.14,14553.73,14444.03,14547.51,120.613059,,,,,
4/18/13,14618.59,14650.26,14495.29,14537.14,120.5700626,,,,,
4/17/13,14756.78,14756.78,14560.81,14618.59,120.9073612,,,,,
4/16/13,14599.2,14761.73,14599.2,14756.78,121.4774876,,,,,
4/15/13,14865.06,14865.06,14598.58,14599.2,120.8271493,,,,,
4/12/13,14865.14,14865.21,14790.57,14865.06,121.9223523,,,,,
4/11/13,14802.24,14887.51,14785.36,14865.14,121.9226804,,,,,
4/10/13,14673.46,14826.66,14673.46,14802.24,121.6644566,,,,,
4/9/13,14613.48,14716.46,14598.5,14673.46,121.134058,,,,,
4/8/13,14565.25,14613.48,14497.8,14613.48,120.8862275,,,,,
4/5/13,14606.11,14606.11,14434.43,14565.25,120.6865775,,,,,
4/4/13,14550.35,14625.24,14538.72,14606.11,120.8557405,,,,,
4/3/13,14662.01,14683.13,14525.36,14550.35,120.6248316,,,,,
4/2/13,14572.85,14684.49,14572.85,14662.01,121.0867871,,,,,
4/1/13,14578.54,14605.72,14531.48,14572.85,120.71806,0.100909316,7.6,,,
3/28/13,14526.16,14585.1,14520.86,14578.54,120.741625,,,,,
3/27/13,14559.65,14559.65,14439.55,14526.16,120.5245203,,,,,
3/26/13,14447.75,14561.54,14447.75,14559.65,120.6633747,,,,,
3/25/13,14512.03,14563.75,14395,14447.75,120.1987937,,,,,
3/22/13,14421.49,14519.95,14421.49,14512.03,120.4658873,,,,,
3/21/13,14511.73,14511.73,14383.02,14421.49,120.0895083,,,,,
3/20/13,14455.82,14546.82,14455.82,14511.73,120.4646421,,,,,
3/19/13,14452.06,14514.34,14382.09,14455.82,120.2323584,,,,,
3/18/13,14514.11,14521.59,14404.21,14452.06,120.216721,,,,,
3/15/13,14539.14,14539.14,14470.5,14514.11,120.4745201,,,,,
3/14/13,14455.28,14539.29,14455.28,14539.14,120.5783563,,,,,
3/13/13,14450.06,14472.8,14411.66,14455.28,120.2301127,,,,,
3/12/13,14447.29,14478.8,14412.06,14450.06,120.2084024,,,,,
3/11/13,14397.07,14448.06,14373.32,14447.29,120.1968802,,,,,
3/8/13,14329.49,14413.17,14329.49,14397.07,119.987791,,,,,
3/7/13,14296.24,14354.69,14296.24,14329.49,119.7058478,,,,,
3/6/13,14253.77,14320.65,14253,14296.24,119.566885,,,,,
3/5/13,14127.82,14286.37,14127.82,14253.77,119.3891536,,,,,
3/4/13,14089.66,14128.21,14030.37,14127.82,118.8605065,,,,,
3/1/13,14054.49,14107.09,13937.6,14089.66,118.6998736,0.048445457,7.5,,,
2/28/13,14075.37,14149.15,14050.18,14054.49,118.5516343,,,,,
2/27/13,13900.13,14104.86,13880.19,14075.37,118.6396645,,,,,
2/26/13,13784.17,13918.44,13784.17,13900.13,117.8988125,,,,,
2/25/13,14000.57,14081.58,13784.01,13784.17,117.406005,,,,,
2/22/13,13880.62,14001.19,13880.62,14000.57,118.3240043,,,,,
2/21/13,13927.54,13927.54,13834.4,13880.62,117.8160431,,,,,
2/20/13,14035.67,14058.27,13919.28,13927.54,118.014999,,,,,
2/19/13,13981.76,14044.82,13977.9,14035.67,118.472233,,,,,
2/15/13,13973.39,14001.93,13906.73,13981.76,118.2444925,,,,,
2/14/13,13982.91,13990.36,13921.94,13973.39,118.2090944,,,,,
2/13/13,14018.7,14029.35,13945.78,13982.91,118.2493552,,,,,
2/12/13,13971.24,14038.97,13968.94,14018.7,118.4005912,,,,,
2/11/13,13992.97,13992.97,13940.41,13971.24,118.2,,,,,
2/8/13,13944.05,14022.62,13944.05,13992.97,118.2918848,,,,,
2/7/13,13986.52,13988.06,13852.2,13944.05,118.0849271,,,,,
2/6/13,13979.3,13991.61,13913.18,13986.52,118.2646185,,,,,
2/5/13,13880.08,14013.6,13880.08,13979.3,118.2340898,,,,,
2/4/13,14009.79,14009.79,13866.83,13880.08,117.8137513,,,,,
2/1/13,13860.58,14019.78,13860.58,14009.79,118.3629587,0.132095742,7.7,,,
1/31/13,13910.42,13941.06,13860.58,13860.58,117.7309645,,,,,
1/30/13,13954.42,13966.13,13896.95,13910.42,117.9424436,,,,,
1/29/13,13881.93,13969.99,13880.01,13954.42,118.128828,,,,,
1/28/13,13895.98,13915.72,13862.57,13881.93,117.8216024,,,,,
1/25/13,13825.33,13895.98,13825.33,13895.98,117.8812114,,,,,
1/24/13,13779.33,13879.66,13779.33,13825.33,117.5811635,,,,,
1/23/13,13712.21,13794.29,13710.13,13779.33,117.3853909,,,,,
1/22/13,13649.7,13712.21,13622.96,13712.21,117.099146,,,,,
1/18/13,13596.02,13649.93,13571.86,13649.7,116.8319306,,,,,
1/17/13,13511.23,13633.89,13510.24,13596.02,116.6019725,,,,,
1/16/13,13534.89,13534.89,13468.96,13511.23,116.2378166,,,,,
1/15/13,13507.32,13546.37,13445.8,13534.89,116.3395462,,,,,
1/14/13,13488.43,13520.18,13459.84,13507.32,116.2209964,,,,,
1/11/13,13471.45,13496.68,13439.97,13488.43,116.1397004,,,,,
1/10/13,13391.82,13478.2,13382.29,13471.22,116.0655849,,,,,
1/9/13,13329.92,13416.55,13329.08,13390.51,115.7173712,,,,,
1/8/13,13377.42,13377.42,13293.13,13328.85,115.4506388,,,,,
1/7/13,13436.13,13436.13,13343.32,13384.29,115.6904923,,,,,
1/4/13,13391.05,13447.11,13376.23,13435.21,115.9103533,,,,,
1/3/13,13413.01,13430.6,13358.3,13391.36,115.7210439,,,,,
1/2/13,13104.3,13412.71,13104.3,13412.55,115.8125641,0.097298774,8.0,,,
12/31/12,12938.19,13109.13,12883.89,13104.14,114.4733157,,,,,
12/28/12,13095.08,13095.46,12926.86,12938.11,113.7458131,,,,,
12/27/12,13114.97,13141.74,12964.08,13096.31,114.4391104,,,,,
12/26/12,13138.85,13174.88,13076.87,13114.59,114.5189504,,,,,
12/24/12,13190.15,13190.38,13128.55,13139.08,114.6258261,,,,,
12/21/12,13309.95,13309.95,13122.53,13190.84,114.8513822,,,,,
12/20/12,13246.67,13314.64,13216.03,13311.72,115.3764274,,,,,
12/19/12,13351.04,13357.7,13251.74,13251.97,115.1172011,,,,,
12/18/12,13236.61,13365.86,13232.58,13350.96,115.5463543,,,,,
12/17/12,13135.17,13244.33,13134.63,13235.39,115.045165,,,,,
12/14/12,13170.8,13190.41,13118.46,13135.01,114.6080713,,,,,
12/13/12,13241.38,13264.41,13147.19,13170.72,114.7637573,,,,,
12/12/12,13250.05,13329.44,13227.44,13245.45,115.0888787,,,,,
12/11/12,13170.34,13306.57,13170.34,13248.44,115.1018679,,,,,
12/10/12,13154.89,13195.35,13139.08,13169.88,114.7600976,,,,,
12/7/12,13072.87,13157.28,13072.87,13155.13,114.6958151,,,,,
12/6/12,13026.19,13076.88,13007.84,13074.04,114.3417684,,,,,
12/5/12,12948.96,13089.11,12923.44,13034.49,114.168691,,,,,
12/4/12,12966.45,13022.51,12940.07,12951.78,113.8058874,,,,,
12/3/12,13027.73,13087.32,12959.42,12965.6,113.8665886,-0.027937912,7.9,,,
11/30/12,13022.05,13053.74,12988.68,13025.58,114.1296631,,,,,
11/29/12,12977.35,13062.56,12961.92,13021.82,114.1131894,,,,,
11/28/12,12875.56,12989.1,12765.32,12985.11,113.9522268,,,,,
11/27/12,12963.38,12980.19,12868.26,12878.13,113.4818488,,,,,
11/26/12,13008.3,13008.45,12900.17,12967.37,113.8743606,,,,,
11/23/12,12833.13,13011.45,12832.98,13009.68,114.0599842,,,,,
11/21/12,12788.36,12845.99,12786.13,12836.89,113.3,,,,,
11/20/12,12790.89,12808.56,12701.07,12788.51,113.0862945,,,,,
11/19/12,12590.23,12796.19,12590.23,12795.96,113.1192291,,,,,
11/16/12,12542.31,12604.17,12471.49,12588.31,112.1976381,,,,,
11/15/12,12571.1,12600.59,12496.56,12542.38,111.9927676,,8.3,,,
11/14/12,12746.54,12797.73,12542.68,12570.95,112.1202479,,,,,
11/13/12,12808.71,12898.25,12748.51,12756.18,112.9432601,,,,,
11/12/12,12815.93,12861.28,12783,12815.08,113.2037102,,,,,
11/9/12,12811.17,12890.19,12743.39,12815.39,113.2050794,,,,,
11/8/12,12932.81,12980.23,12811.24,12811.32,113.1871017,,,,,
11/7/12,13228.24,13228.32,12876.6,12932.73,113.7221614,,,,,
11/6/12,13113.89,13290.75,13112.9,13245.68,115.0898779,,,,,
11/5/12,13092.28,13140.58,13038.71,13112.44,114.5095629,,,,,
11/2/12,13233.39,13289.45,13076.57,13093.16,114.4253468,,,,,
11/1/12,13099.19,13273.71,13099.11,13232.62,115.0331257,-0.054021972,7.7,,,
10/31/12,13107.44,13189.08,13052.07,13096.46,114.4397658,,,,,
10/26/12,13104.22,13151.72,13040.17,13107.21,114.4867241,,,,,
10/25/12,13079.64,13164.52,13039.86,13103.68,114.4713064,,,,,
10/24/12,13103.53,13155.21,13063.63,13077.34,114.3561979,,,,,
10/23/12,13344.9,13344.9,13083.28,13102.53,114.4662832,,,,,
10/22/12,13344.28,13368.55,13235.15,13345.89,115.524413,,,,,
10/19/12,13545.33,13545.49,13312.22,13343.51,115.5141117,,,,,
10/18/12,13553.24,13588.73,13510.93,13548.94,116.3999141,,,,,
10/17/12,13539.63,13561.65,13468.9,13557,116.434531,,,,,
10/16/12,13423.84,13556.37,13423.76,13551.78,116.4121128,,,,,
10/15/12,13329.54,13437.66,13325.93,13424.23,115.8629794,,,,,
10/12/12,13325.62,13401.32,13296.43,13328.85,115.4506388,,,,,
10/11/12,13346.28,13428.49,13326.12,13326.39,115.4399844,,,,,
10/10/12,13473.53,13478.83,13327.62,13344.97,115.5204311,,,,,
10/9/12,13582.88,13592.33,13473.31,13473.53,116.0755358,,,,,
10/8/12,13610.38,13610.38,13552.09,13583.65,116.5489168,,,,,
10/5/12,13569.18,13661.87,13568.75,13610.15,116.6625475,,,,,
10/4/12,13495.18,13594.33,13495.18,13575.36,116.5133469,,,,,
10/3/12,13479.21,13536.27,13439.12,13494.61,116.1663032,,,,,
10/2/12,13515.3,13567.06,13424.92,13482.36,116.1135651,,,,,
10/1/12,13437.66,13598.25,13437.66,13515.11,116.2545053,0.091964825,7.8,,,
9/28/12,13485.89,13487.66,13367.27,13437.13,115.9186353,,,,,
9/27/12,13413.47,13522.83,13413.47,13485.97,116.1291092,,,,,
9/26/12,13458.63,13480.37,13406.91,13413.51,115.8167086,,,,,
9/25/12,13559.92,13620.21,13457.25,13457.55,116.0066808,,,,,
9/24/12,13577.85,13601.9,13521.68,13558.92,116.4427756,,,,,
9/21/12,13597.24,13647.1,13571.53,13579.47,116.530983,,,,,
9/20/12,13575.17,13599.02,13503,13596.93,116.6058746,,,,,
9/19/12,13565.41,13626.48,13556.74,13577.96,116.5245039,,,,,
9/18/12,13552.33,13582.12,13517.81,13564.64,116.4673345,,,,,
9/17/12,13588.57,13593.15,13526.67,13553.1,116.4177821,,,,,
9/14/12,13540.4,13653.24,13533.94,13593.37,116.5906085,,,,,
9/13/12,13329.71,13573.33,13325.11,13539.86,116.3609041,,,,,
9/12/12,13321.62,13373.62,13317.52,13333.35,115.470126,,,,,
9/11/12,13254.6,13354.34,13253.21,13323.36,115.42686,,,,,
9/10/12,13308.56,13324.1,13251.39,13254.29,115.1272774,,,,,
9/7/12,13289.53,13320.27,13266.22,13306.64,115.3544104,,,,,
9/6/12,13045.23,13294.13,13045.08,13292,115.2909363,,,,,
9/5/12,13036.09,13095.91,13018.74,13047.48,114.2255663,,,,,
9/4/12,13092.15,13092.39,12977.09,13035.94,114.1750411,-0.017832881,7.8,,,
8/31/12,13002.72,13151.87,13002.64,13090.84,114.4152088,,,,,
8/30/12,13101.29,13101.37,12978.91,13000.71,114.020656,,,,,
8/29/12,13103.46,13144.81,13081.27,13107.48,114.4879033,,,,,
8/28/12,13122.74,13147.32,13081.12,13102.99,114.4682926,,,,,
8/27/12,13157.74,13176.17,13115.46,13124.67,114.5629521,,,,,
8/24/12,13052.82,13175.51,13027.2,13157.97,114.708195,,,,,
8/23/12,13171.37,13171.37,13046.46,13057.46,114.2692435,,,,,
8/22/12,13198.31,13205.06,13120.34,13172.76,114.7726448,,,,,
8/21/12,13272.1,13330.76,13186.6,13203.58,114.9068318,,,,,
8/20/12,13274.58,13276.15,13230.06,13271.64,115.2026041,,,,,
8/17/12,13251.2,13281.32,13244.85,13275.2,115.2180541,,,,,
8/16/12,13163.24,13269.35,13145.85,13250.11,115.1091221,,,,,
8/15/12,13157.47,13192.89,13138.23,13164.78,114.7378752,,,,,
8/14/12,13168.11,13223.01,13142.1,13172.14,114.7699438,,,,,
8/13/12,13204.93,13205.01,13112.94,13169.43,114.758137,,,,,
8/10/12,13163.15,13208.22,13094.96,13207.95,114.9258457,,,,,
8/9/12,13174.73,13200.23,13125.09,13165.19,114.7396618,,,,,
8/8/12,13158.1,13202.65,13115.24,13175.64,114.7851907,,,,,
8/7/12,13118.65,13215.97,13118.42,13168.6,114.7545206,,,,,
8/6/12,13099.88,13187.28,13099.72,13117.51,114.5316987,,,,,
8/3/12,12884.82,13133.18,12884.82,13096.17,114.4384988,,,,,
8/2/12,12969.7,12969.85,12778.9,12878.88,113.4851532,,,,,
8/1/12,13007.47,13074.83,12951.16,12971.06,113.8905615,0.005982567,8.1,,,
7/31/12,13071.72,13082.66,13006.48,13008.68,114.0556005,,,,,
7/30/12,13075.35,13128.64,13042.85,13073.01,114.3372643,,,,,
7/27/12,12888.91,13117.74,12888.53,13075.66,114.3488522,,,,,
7/26/12,12680.59,12931.22,12680.59,12887.93,113.5250193,,,,,
7/25/12,12617.77,12732.77,12617.62,12676.05,112.5879656,,,,,
7/24/12,12720.93,12730.09,12521.84,12617.32,112.3268445,,,,,
7/23/12,12820.45,12820.45,12583.41,12721.46,112.7894499,,,,,
7/20/12,12942.68,12942.83,12810.35,12822.57,113.2367873,,,,,
7/19/12,12909.61,12977.57,12889.93,12943.36,113.7688885,,,,,
7/18/12,12796.98,12921.94,12754.61,12908.7,113.6164601,,,,,
7/17/12,12728.73,12829.23,12645.1,12805.54,113.1615659,,,,,
7/16/12,12776.33,12779.58,12690.05,12727.21,112.814937,,,,,
